nombre_shp_l,nombre_capa,amb,ambito,codigo_ambito,grupo,codigo_grupo,dato,periodo_de_actualizacion,definiciones,codigo_capa,calidad,actor,institucion,tipo_de_actor,tipo_de_informacion,unidad_minima_de_analisis,geometria,ano,accesibilidad,link,trazabilidad,esta_en_la_carpeta,Zonas.Rurales,Límites.y.fronteras,Asentamientos.Humanos,Zonas.Urbanas,Gestión.Ambiental,Equipamientos,Infraestructura.Crítica,Emergencias,Seguridad.pública,Gestión.Hídrica,Servicios.Básicos,Energía,Telecomunicaciones,Actividades.Productivas,Bienestar.Social,Cultura.y.patrimonio,Salud.Pública,Educación,Servicios.públicos,Integración.Social,Vivienda,Vulnerabilidad,Amenazas,Transporte.Público,Congestión,Vialidad,Cambio.Climático,Emisiones.y.contaminación,Normativa.territorial,Desarrollo.Regional,nombre_shp_fichas,nombre_shp_catalogo,nombre_shp_etiquetas
mapa_de_ruido_gran_santiago__2016__ln,MED_mapa_de_ruido_gran_santiago_2016_ln,MED,medio ambiente,05,Contaminación,0502,Mapa de ruido Gran Santiago noche,Indefinido,"El ruido es un contaminante que, al igual que otros tipos de contaminante, puede afectar a la salud y calidad de vida de las personas influyendo en la generación de enfermedades de diverso tipo y afectando especialmente a grupos más vulnerables como niños, personas, mayores, embarazadas y enfermos crónicos. Específicamente en le noche, es importante que la población no esté expuesta en la noche a niveles de ruido exterior de más de 40 decibeles (dB) de Lnight (índice del inglés Night-time exposure level) para prevenir efectos adversos en la salud” (SINIA, 2020). Un mapa de ruido es una herramienta de gestión ambiental que permite visualizar e identificar los niveles de ruido presentes en un lugar, la cual sirve para identificar donde se generan los mayores y menores niveles de ruido ambiental en una zona, diagnosticar y cuantificar el problema de ruido ambiental, definir y evaluar la efectividad de las medidas de control del ruido ambiental, disponer de información de ruido ambiental a la ciudadanía o impulsar políticas públicas para la gestión del control del ruido ambiental (MMA, s.f.).",NA,idóneo,Sistema Nacional de Información Ambiental,Ministerio del Medio Ambiente,Público,NA,NA,Polígono,2016,NA,NA,Entregado,SI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,Mapa_de_Ruido_Gran_Santiago__2016__Ln,Mapa_de_Ruido_Gran_Santiago__2016__Ln,Mapa_de_Ruido_Gran_Santiago__2016__Ln
meteorologicas,MED_meteorologicas,MED,medio ambiente,05,Institucionalidad y Monitoreo Ambiental,0503,Estaciones Metorológicas,Indefinido,"Corresponde a aquellos “dispositivo fundamentalmente electrónico, mediante el cual se realizan mediciones y registros de variables meteorológicas, según los sensores disponibles” (DGAC, 2017). La capa de información contiene la localización de las estaciones meteorológicas en la región, detallando el código asignado, el nombre, estado operativo y sus códigos correlacionados a la unidad administrativa y a las cuencas y subcuencas en las que se encuentran distribuidos. Mantener un registro de localización y estado operativo de las estaciones meteorológicas es esencial para identificar de dónde provienen los registros necesarios en casos de emergencias derivadas de eventos climáticos extremos (olas de calor, heladas, lluvias intensas, incendios, etc.). En el mediano plazo, dichos registros permiten el monitoreo de los cambios registrados en períodos de tiempo establecidos y proveen la información de base para el diseño y formulación de proyectos, programas y planes asociados a la prevención de riesgos y adaptación al cambio climático.",50306,idóneo,NA,Ministerio de Obras Públicas,Público,Base,Predio,Punto,2019,Dato abierto,http://www.geoportal.cl/geoportal/catalog/search/resource/resumen.page?uuid=%7BFA339742-65E1-4627-B9E5-F77C23AC979B%7D,Entregado,SI,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Meteorologicas,Meteorologicas,Meteorologicas
municipios_con_scam,MED_municipios_con_scam,MED,medio ambiente,05,Institucionalidad y Monitoreo Ambiental,0503,Municipios con certificación ambiental SCAM,Indefinido,"Corresponde a los municipios que participan en el Sistema de Certificación Ambiental Municipal (SCAM). La Certificación Ambiental Municipal es un sistema voluntario “que permite a los municipios instalarse en el territorio como un modelo de gestión ambiental, donde la orgánica, la infraestructura, el personal, los procedimientos internos y los servicios que presta el municipio a la comunidad, integran el factor ambiental, según estándares internacionales como ISO 14.001 y EMAS”. El SCAM permite instalar, de manera formal, el cuidado y la protección del medio ambiente en la administración municipal. Esta capa representa el nivel de certificación de los municipios, información útil para diagnosticar y monitorear el nivel de incorporación de criterios ambientales en la gestión de escala local.",50301,idóneo,División de Educación Ambiental y Participación Ciudadana,Ministerio del Medio Ambiente,Público,Base,Comuna,Polígono,2020,Dato abierto,http://www.geoportal.cl/geoportal/catalog/search/resource/details.page?uuid=%7B0DB5AE36-89BC-4CD1-A339-CA68A0F6F86B%7D,Entregado,SI,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Municipios_con_SCAM,Municipios_con_SCAM,Municipios_con_SCAM
ndvi2018,MED_ndvi2018,MED,medio ambiente,05,Biodiversidad y Ecosistemas,0501,Indice de vegetación 2018,Indefinido,"Índice obtenido a partir de métodos de teledetección que identifica la biomasa fotosintéticamente activa, (CIREN, 2013). Es útil para monitorear la salud y evolución de la vegetación en un área determinada, ya que permite identificar áreas con mayor o menor densidad de vegetación y detectar cambios en la cobertura vegetal a lo largo del tiempo. Así, apoya la toma de decisiones en materia de gestión de recursos naturales, planificación territorial y la acción ante el cambio climático y sus efectos sobre la salud de los ecosistemas y las personas.",50106,idóneo,Centro de Ciencia del Clima y la Resiliencia,Universidad de Chile,Academia,Base,Manzana,-,2018,Dato abierto,-,Entregado,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ndvi2018,ndvi2018,ndvi2018
puntosverdesypuntoslimpiospoint,MED_puntosverdesypuntoslimpios_point,MED,medio ambiente,05,Contaminación,0502,Puntos de reciclaje,Indefinido,"Identifica la ubicación y tipo de residuos que se reciben en distintos puntos de reciclaje en la Región Metropolitana. Esta información es relevante para la formulación de políticas públicas en materia de reciclaje, economía circular y educación ambiental.",50201,idóneo,División de Información y Economía Ambiental,Ministerio del Medio Ambiente,Público,Base,Predio,Punto,-,Dato abierto,-,Entregado,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,puntosverdesypuntoslimpiosPoint,puntosverdesypuntoslimpiosPoint,puntosverdesypuntoslimpiosPoint
snaspe_ide_2021,MED_snaspe_ide_2021,MED,medio ambiente,05,Biodiversidad y Ecosistemas,0501,Sistema Nacional de Áreas Silvestres Protegidas del Estado,Indefinido,"Corresponde a una red de áreas naturales protegidas que incorpora parques nacionales, reservas nacionales, monumentos naturales y otras áreas protegidas. Así, abarca una amplia variedad de ecosistemas y paisajes que suman más de 16 millones de hectáreas en todo el territorio chileno. Este sistema es gestionado por la Corporación Nacional Forestal (CONAF), encargada de administrar y mantener las áreas protegidas, así como de desarrollar planes de gestión y conservación para cada una de ellas.",50107,idóneo,División de Información y Economía Ambiental,Ministerio del Medio Ambiente,Público,Base,Manzana,Polígono,2015,Dato abierto,-,Entregado,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SNASPE_IDE_2021,SNASPE_IDE_2021,SNASPE_IDE_2021
subcuencas_bna,MED_subcuencas_bna,MED,medio ambiente,05,Recursos Hídricos,0504,Subcuencas hidrográficas,Único,"Una subcuenca corresponde a una de las partes en las que se puede dividir una cuenca hidrográfica. Esta capa de información geográfica, generada por la Dirección General de Aguas del Ministerio de Obras Públicas, representa la delimitación de cada una de las cuencas mediante una geometría de polígonos. De esta manera, contiene información como el nombre de la subcuenca, su código, nombre de la cuenca y subsubcuencas. Esta información, de carácter público, puede ser útil para la gestión del agua, puesto que permitiría una mejor gestión del agua en el territorio, ya que se puede conocer la distribución de los recursos hídricos y tomar medidas para su uso eficiente y sostenible. En segundo lugar, es posible planificar el desarrollo territorial de la región, evitando la construcción de edificaciones y actividades en zonas de mayor riesgo o impacto ambiental. Sumado a esto, se podrían identificar zonas de mayor riesgo de inundaciones o deslizamientos de tierra, lo que permitiría tomar medidas preventivas para evitar daños a la población y al medio ambiente. Finalmente, se puede utilizar esta información para contribuir a la investigación científica y para educar a la población mediante la divulgación, esto con la finalidad de recalcar la importancia de las cuencas hidrográficas y la necesidad de su conservación y uso sostenible.",NA,idóneo,Dirección General de Aguas,Ministerio de Obras Públicas,Público,Base,NA,Polígono,NA,Dato abierto,DGA MOP,Entregado,SI,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Subcuencas_BNA,Subcuencas_BNA,Subcuencas_BNA
subsubcuencas_bna,MED_subsubcuencas_bna,MED,medio ambiente,05,Recursos Hídricos,0504,Subsubcuencas hidrográficas,Único,"Una subsubcuenca corresponde a una de las partes en las que se puede dividir una subcuenca hidrográfica. Esta capa de información geográfica, generada por la Dirección General de Aguas del Ministerio de Obras Públicas, representa la delimitación de cada una de las cuencas mediante una geometría de polígonos. De esta manera, contiene información como el nombre de la subsubcuenca, su código, nombre de la cuenca y subcuencas. Esta información, de carácter público, puede ser útil para la gestión del agua, puesto que permitiría una mejor gestión del agua en el territorio, ya que se puede conocer la distribución de los recursos hídricos y tomar medidas para su uso eficiente y sostenible. En segundo lugar, es posible planificar el desarrollo territorial de la región, evitando la construcción de edificaciones y actividades en zonas de mayor riesgo o impacto ambiental. Sumado a esto, se podrían identificar zonas de mayor riesgo de inundaciones o deslizamientos de tierra, lo que permitiría tomar medidas preventivas para evitar daños a la población y al medio ambiente. Finalmente, se puede utilizar esta información para contribuir a la investigación científica y para educar a la población mediante la divulgación, esto con la finalidad de recalcar la importancia de las cuencas hidrográficas y la necesidad de su conservación y uso sostenible.",NA,idóneo,Dirección General de Aguas,Ministerio de Obras Públicas,Público,Base,NA,Polígono,NA,Dato abierto,DGA MOP,Entregado,SI,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Subsubcuencas_BNA,Subsubcuencas_BNA,Subsubcuencas_BNA
vertederosilegales,MED_vertederos_ilegales,MED,medio ambiente,05,Contaminación,0502,Vertederos ilegales,Indefinido,"Identifica los sitios donde se arrojan residuos sólidos de forma ilegal, es decir, sin cumplir con las regulaciones ambientales y sanitarias establecidas por las autoridades competentes. Se considera vertederos ilegales a aquellos sitios eriazos que comprenden 1 hectárea o más de terreno, donde se han eliminado residuos sólidos directamente sobre el suelo, sin tomar los resguardos y cuidados necesarios para proteger el medio ambiente y la salud de los habitantes cercanos (Ministerio del Medio Ambiente, 2012). A menudo ubicados en terrenos baldíos, a orillas de ríos o arroyos, zonas boscosas u otros lugares remotos, los vertederos ilegales pueden ser muy perjudiciales para el medio ambiente, la salud pública y la economía local: pueden contaminar el aire, el suelo y el agua superficial y subterránea, afectando la fauna y la flora local, propiciar vectores de propagación de enfermedades, perjudicar la calidad de vida de las personas cercanas y dañar la imagen y el turismo de una ciudad o región. Esta información es relevante para identificar y monitorear las áreas afectadas, desarrollar planes de remediación y educación ambiental, y formular acciones preventivas que apunten a la gestión de residuos, la educación ambiental, el reciclaje y la reutilización.",50203,idóneo,División de Políticas Públicas Saludables y Promoción,Ministerio de Salud,Público,Base,Comuna,Punto,-,Dato abierto,http://www.geoportal.cl/geoportal/catalog/search/resource/resumen.page?uuid=%7BA29A515C-7BF7-4578-A63C-6ACDA892CBEE%7D,Entregado,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,VertederosIlegales,vertederosilegales,VertederosIlegales
vertederos_poligonos,MED_vertederos_poligonos,MED,medio ambiente,05,Contaminación,0502,Vertederos,Indefinido,"Identifica la localización y área de sitios donde se depositan residuos sólidos con el fin de su eliminación (BCN, 2022). Los vertederos pueden tener importantes impactos ambientales y en la salud pública, incluyendo la contaminación del aire, el suelo y el agua, la emisión de gases de efecto invernadero y la generación de malos olores y vectores de enfermedades nocivos para la población circundante. Así, conocer la localización de los vertederos es esencial para la correcta gestión de residuos, el monitoreo y manejo de la contaminación, y una planificación territorial que evite la exposición de la población a los efectos nocivos de los vertederos.",50202,idóneo,División de Políticas Públicas Saludables y Promoción,Ministerio de Salud,Público,Base,Predio,Punto,-,Dato abierto,-,Entregado,si,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Vertederos_poligonos,Vertederos_poligonos,Vertederos_poligonos
aeropuertos,MOV_aeropuertos,MOV,movilidad,04,Vialidad e Infraestructura de Transportes,0401,Aeropuertos y Aeródromos de Chile,Indefinido,"Los aeropuertos se definen como “los aeródromos públicos que se encuentran habilitados para la salida y llegada de aeronaves en vuelos internacionales.” mientras que los aeródromos son “toda área delimitada, terrestre o acuática habilitada por la autoridad aeronáutica y destinada a la llegada, salida y maniobra de aeronaves en la superficie” (Ley 18.916 del Ministerio de Justicia sobre el Código Aeronáutico de Chile). La capa entregada por la BCN muestra información de localización y descripción de los aeropuertos en el país indicando categorías, códigos de identificación y nombres. La función de la capa se refleja en la organización de transporte en el país, permitiendo identificar centros de concentración de población móvil por motivo de las dinámicas aeroportuarias.",40101,idóneo,Dirección General de Aeronáutica Civil,Fuerza Aérea de Chile,Público,Base,Predio,Punto,2020,Dato abierto,https://www.bcn.cl/siit/mapas_vectoriales/index_html,Entregado,si,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Aeropuertos,Aeropuertos,Aeropuertos
